id,created_at,status,market,vat_percentage
abc0001519,2020-10-07 01:08:31.297+00,suspend,,0.0
abc0001520,2020-10-07 06:42:43.164+00,active,,9.0
abc0001521,2020-10-07 06:51:29.603+00,active,,9.0
abc0001522,2020-10-07 06:54:28.537+00,active,,9.0
abc0001523,2020-10-07 07:02:12.642+00,active,,9.0
abc0001524,2020-10-07 07:16:13.848+00,suspend,,0.0
abc0001525,2020-10-07 20:28:07.375+00,suspend,,0.0
abc0001526,2020-10-08 03:18:11.58+00,suspend,,0.0
abc0001527,2020-10-08 03:19:39.029+00,suspend,,0.0
abc0001528,2020-10-08 03:20:48.975+00,suspend,,0.0
abc0001529,2020-10-08 03:21:50.776+00,suspend,CL,0.0
abc0001530,2020-10-08 03:22:43.418+00,suspend,,0.0
abc0001532,2020-10-08 17:44:57.351+00,suspend,,0.0
abc0001533,2020-10-08 18:17:24.281+00,suspend,,0.0
abc0001534,2020-10-08 22:21:46.746+00,suspend,,0.0
abc0001535,2020-10-08 22:39:03.076+00,suspend,,0.0
abc0001540,2020-10-09 01:43:12.303+00,suspend,,0.0
abc0001541,2020-10-10 05:00:20.251+00,suspend,,0.0
abc0001542,2020-10-10 07:35:23.866+00,suspend,,0.0
abc0001543,2020-10-10 08:17:12.188+00,suspend,,0.0
abc0001544,2020-10-10 15:56:52.176+00,suspend,,0.0
abc0001545,2020-10-10 18:55:46.238+00,suspend,,0.0
abc0001546,2020-10-10 19:43:43.785+00,active,AU,0.0
abc0001547,2020-10-10 21:27:55.34+00,suspend,,0.0
abc0001548,2020-10-11 12:26:06.243+00,suspend,,0.0
abc0001549,2020-10-12 02:15:31.428+00,suspend,,0.0
abc0001550,2020-10-12 02:37:05.874+00,suspend,,0.0
abc0001552,2020-10-12 03:42:28.027+00,suspend,,0.0
abc0001553,2020-10-12 05:25:02.92+00,suspend,,0.0
abc0001554,2020-10-12 06:03:34.493+00,suspend,,0.0
abc0001555,2020-10-12 06:14:45.537+00,suspend,,0.0
abc0001556,2020-10-12 08:46:42.432+00,active,SG,9.0
abc0001557,2020-10-12 09:48:34.512+00,suspend,,0.0
abc0001558,2020-10-12 11:48:59.838+00,suspend,,0.0
abc0001559,2020-10-13 00:25:27.378+00,suspend,,0.0
abc0001560,2020-10-13 04:33:45.187+00,suspend,,0.0
abc0001561,2020-10-13 05:50:33.145+00,suspend,,0.0
abc0001562,2020-10-13 07:11:37.617+00,suspend,,0.0
abc0001563,2020-10-13 14:43:11.579+00,suspend,,0.0
abc0001564,2020-10-13 23:10:32.343+00,suspend,,0.0
abc0001565,2020-10-14 01:07:54.172+00,suspend,,0.0
abc0001566,2020-10-14 04:22:59.851+00,suspend,,0.0
abc0001567,2020-10-14 08:37:29.632+00,suspend,,0.0
abc0001568,2020-10-14 19:16:19.146+00,suspend,,0.0
abc0001569,2020-10-14 23:27:09.01+00,suspend,,0.0
abc0001570,2020-10-15 20:18:14.122+00,suspend,,0.0
abc0001571,2020-10-16 05:46:09.392+00,suspend,,0.0
abc0001572,2020-10-16 05:47:50.572+00,suspend,,0.0
abc0001573,2020-10-16 15:43:47.609+00,suspend,,0.0
abc0001574,2020-10-16 20:58:28.747+00,suspend,,0.0
abc0001575,2020-10-17 02:52:16.998+00,suspend,,0.0
abc0001576,2020-10-17 03:23:10.549+00,suspend,,0.0
abc0001577,2020-10-17 17:38:58.365+00,suspend,,0.0
abc0001578,2020-10-17 22:05:05.78+00,suspend,,0.0
abc0001579,2020-10-19 00:39:29.104+00,suspend,,0.0
abc0001580,2020-10-19 00:39:51.595+00,suspend,,0.0
abc0001581,2020-10-19 02:03:06.614+00,active,,0.0
abc0001582,2020-10-19 02:41:24.831+00,active,AU,0.0
abc0001583,2020-10-19 02:51:52.516+00,active,,0.0
abc0001584,2020-10-19 03:07:21.396+00,active,,9.0
abc0001585,2020-10-19 04:09:51.907+00,active,,0.0
abc0001586,2020-10-19 04:20:24.542+00,active,,0.0
abc0001587,2020-10-19 05:08:32.707+00,suspend,,0.0
abc0001588,2020-10-19 12:34:27.778+00,suspend,,0.0
abc0001589,2020-10-19 23:41:41.202+00,suspend,,0.0
abc0001590,2020-10-20 06:33:34.594+00,suspend,,0.0
abc0001591,2020-10-20 06:51:15.537+00,suspend,,0.0
abc0001592,2020-10-20 07:48:42.611+00,active,MU,0.0
abc0001593,2020-10-20 08:23:52.214+00,suspend,,0.0
abc0001594,2020-10-20 08:24:33.428+00,suspend,,0.0
abc0001595,2020-10-20 13:52:27.341+00,suspend,,0.0
abc0001596,2020-10-20 15:56:06.771+00,suspend,,0.0
abc0001597,2020-10-20 18:06:39.585+00,suspend,,0.0
abc0001598,2020-10-21 02:32:55.446+00,suspend,US,0.0
abc0001599,2020-10-21 05:30:38.083+00,suspend,,0.0
abc0001600,2020-10-21 06:03:30.422+00,suspend,,0.0
abc0001601,2020-10-21 11:57:46.074+00,suspend,,0.0
abc0001602,2020-10-21 20:02:59.796+00,suspend,,0.0
abc0001603,2020-10-22 06:18:14.791+00,suspend,,0.0
abc0001604,2020-10-22 06:18:53.561+00,suspend,,0.0
abc0001605,2020-10-22 06:19:29.904+00,suspend,,0.0
abc0001606,2020-10-22 06:21:28.477+00,suspend,,0.0
abc0001607,2020-10-22 14:28:51.301+00,suspend,,0.0
abc0001608,2020-10-22 18:33:36.619+00,suspend,,0.0
abc0001609,2020-10-22 21:21:23.522+00,suspend,,0.0
abc0001610,2020-10-23 08:14:24.972+00,suspend,,0.0
abc0001611,2020-10-23 08:15:05.028+00,suspend,,0.0
abc0001612,2020-10-23 10:49:44.483+00,suspend,,0.0
abc0001613,2020-10-23 12:32:23.711+00,suspend,,0.0
abc0001614,2020-10-24 11:30:54.006+00,suspend,,0.0
abc0001615,2020-10-24 12:58:47.118+00,suspend,,0.0
abc0001616,2020-10-24 12:59:17.394+00,suspend,,0.0
abc0001617,2020-10-24 21:31:22.938+00,suspend,,0.0
abc0001618,2020-10-24 21:58:02.874+00,suspend,,0.0
abc0001619,2020-10-25 02:32:26.247+00,suspend,,0.0
abc0001620,2020-10-25 12:44:15.212+00,suspend,,0.0
abc0001621,2020-10-26 03:37:17.836+00,suspend,,0.0
abc0001622,2020-10-26 05:28:00.483+00,suspend,,9.0
abc0001623,2020-10-26 10:45:41.737+00,suspend,,0.0
abc0001624,2020-10-26 22:47:46.363+00,suspend,,0.0
abc0001625,2020-10-27 02:14:41.87+00,suspend,,0.0
abc0001626,2020-10-27 07:43:03.094+00,suspend,,0.0
abc0001627,2020-10-27 07:43:36.326+00,suspend,,0.0
abc0001628,2020-10-27 07:44:10.336+00,suspend,,0.0
abc0001629,2020-10-27 07:46:00.441+00,suspend,,0.0
abc0001630,2020-10-28 07:31:47.575+00,suspend,,0.0
abc0001631,2020-10-28 09:14:56.24+00,suspend,,0.0
abc0001632,2020-10-28 14:45:42.411+00,suspend,,0.0
abc0001633,2020-10-28 15:17:22.112+00,suspend,,0.0
abc0001634,2020-10-28 19:11:56.147+00,suspend,,0.0
abc0001635,2020-10-29 08:41:24.657+00,active,LT,0.0
abc0001636,2020-10-29 16:03:30.954+00,suspend,,0.0
abc0001637,2020-10-30 02:17:09.574+00,suspend,,0.0
abc0001638,2020-10-30 02:17:51.205+00,suspend,,0.0
abc0001639,2020-10-30 02:18:27.622+00,suspend,,0.0
abc0001640,2020-10-30 02:19:05.239+00,suspend,,0.0
abc0001641,2020-10-30 02:19:39.051+00,suspend,,0.0
abc0001642,2020-10-30 03:45:14.307+00,suspend,,0.0
abc0001643,2020-10-30 07:11:14.392+00,suspend,,0.0
abc0001644,2020-10-30 19:44:17.976+00,suspend,,0.0
abc0001645,2020-10-31 04:01:55.758+00,suspend,,0.0
abc0001646,2020-10-31 10:02:11.193+00,suspend,,0.0
abc0001647,2020-10-31 12:59:52.558+00,suspend,,0.0
abc0001648,2020-11-01 18:15:28.531+00,suspend,,0.0
abc0001649,2020-11-01 22:23:33.691+00,suspend,,0.0
abc0001655,2020-11-02 08:29:48.046+00,suspend,,0.0
abc0001656,2020-11-02 13:44:04.572+00,suspend,,0.0
abc0001657,2020-11-03 10:35:43.926+00,suspend,,0.0
abc0001658,2020-11-03 16:33:20.723+00,suspend,,0.0
abc0001659,2020-11-03 17:10:31.921+00,suspend,,0.0
abc0001660,2020-11-03 17:41:02.154+00,suspend,,0.0
abc0001661,2020-11-03 21:38:07.178+00,suspend,,0.0
abc0001662,2020-11-04 01:57:46.222+00,suspend,,0.0
abc0001663,2020-11-04 08:04:21.187+00,suspend,,0.0
abc0001664,2020-11-04 08:11:10.669+00,suspend,,0.0
abc0001665,2020-11-04 08:57:38.16+00,suspend,,0.0
abc0001666,2020-11-04 08:58:11.529+00,suspend,,0.0
abc0001667,2020-11-04 08:58:48.539+00,suspend,,0.0
abc0001668,2020-11-04 08:59:34.614+00,suspend,,0.0
abc0001669,2020-11-04 09:00:02.798+00,suspend,,0.0
abc0001670,2020-11-04 09:00:36.223+00,suspend,,0.0
abc0001671,2020-11-04 09:01:21.886+00,suspend,,0.0
abc0001672,2020-11-04 09:01:51.496+00,suspend,,0.0
abc0001673,2020-11-04 09:02:23.725+00,suspend,,0.0
abc0001674,2020-11-04 09:03:49.536+00,suspend,US,0.0
abc0001675,2020-11-04 09:04:34.288+00,suspend,BD,0.0
abc0001676,2020-11-04 12:31:10.803+00,suspend,,0.0
abc0001677,2020-11-05 03:06:27.523+00,suspend,,0.0
abc0001678,2020-11-05 06:36:23.9+00,suspend,,0.0
abc0001679,2020-11-05 06:37:04.732+00,suspend,,0.0
abc0001680,2020-11-05 12:35:26.837+00,suspend,,0.0
abc0001681,2020-11-05 16:16:21.393+00,suspend,,0.0
abc0001682,2020-11-06 14:11:35.619+00,suspend,,0.0
abc0001683,2020-11-06 14:22:21.737+00,suspend,,0.0
abc0001684,2020-11-06 17:55:56.805+00,suspend,,0.0
abc0001685,2020-11-06 19:48:14.153+00,suspend,,0.0
abc0001686,2020-11-06 20:57:02.531+00,suspend,,0.0
abc0001687,2020-11-06 21:36:17.991+00,suspend,,0.0
abc0001688,2020-11-07 07:55:30.781+00,suspend,,0.0
abc0001689,2020-11-07 19:58:03.182+00,suspend,GB,0.0
abc0001690,2020-11-08 09:51:01.164+00,suspend,,0.0
abc0001691,2020-11-08 18:37:36.963+00,suspend,,0.0
abc0001692,2020-11-09 00:54:07.652+00,suspend,,0.0
abc0001693,2020-11-09 06:07:52.189+00,suspend,,0.0
abc0001694,2020-11-09 06:36:45.445+00,suspend,,0.0
abc0001695,2020-11-09 07:05:32.961+00,suspend,US,0.0
abc0001696,2020-11-09 07:09:56.464+00,suspend,,0.0
abc0001697,2020-11-09 07:10:35.509+00,suspend,,0.0
abc0001698,2020-11-09 15:55:03.638+00,suspend,,0.0
abc0001699,2020-11-09 20:07:28.216+00,suspend,,0.0
abc0001701,2020-11-10 08:34:05.408+00,active,,0.0
abc0001702,2020-11-10 11:16:08.09+00,suspend,,0.0
abc0001703,2020-11-10 15:01:52.724+00,suspend,,0.0
abc0001704,2020-11-10 16:13:29.648+00,suspend,,0.0
abc0001705,2020-11-11 15:50:17.757+00,suspend,,0.0
abc0001706,2020-11-11 17:23:14.146+00,suspend,,0.0
abc0001707,2020-11-11 17:42:26.918+00,suspend,,0.0
abc0001708,2020-11-11 17:50:16.957+00,suspend,,0.0
abc0001709,2020-11-12 02:52:32.856+00,suspend,,0.0
abc0001710,2020-11-12 02:53:26.069+00,suspend,,0.0
abc0001711,2020-11-12 02:59:29.907+00,suspend,US,0.0
abc0001712,2020-11-12 12:10:49.729+00,suspend,,0.0
abc0001713,2020-11-12 14:02:05.165+00,suspend,,0.0
abc0001714,2020-11-12 16:27:24.091+00,suspend,,0.0
abc0001715,2020-11-13 13:28:02.766+00,suspend,,0.0
abc0001716,2020-11-13 14:46:49.44+00,suspend,,0.0
abc0001717,2020-11-13 14:49:34.38+00,suspend,,0.0
abc0001718,2020-11-14 12:10:43.219+00,suspend,,0.0
abc0001719,2020-11-14 13:31:16.084+00,suspend,,0.0
abc0001720,2020-11-14 16:10:37.821+00,suspend,,0.0
abc0001721,2020-11-14 17:45:22.768+00,suspend,,0.0
abc0001722,2020-11-14 18:32:44.927+00,suspend,,0.0
abc0001723,2020-11-14 23:50:11.91+00,suspend,,0.0
abc0001724,2020-11-15 03:32:44.883+00,suspend,,0.0
abc0001725,2020-11-15 05:59:30.724+00,suspend,,0.0
abc0001726,2020-11-15 10:07:41.939+00,suspend,,0.0
abc0001727,2020-11-15 13:59:59.257+00,suspend,,0.0
abc0001728,2020-11-15 16:11:42.987+00,suspend,,0.0
abc0001729,2020-11-16 00:53:28.152+00,suspend,,0.0
abc0001730,2020-11-16 00:58:21.064+00,suspend,KH,0.0
abc0001731,2020-11-16 11:54:47.917+00,suspend,,0.0
abc0001732,2020-11-16 12:36:02.842+00,active,,0.0
abc0001733,2020-11-16 15:54:00.598+00,suspend,,0.0
abc0001734,2020-11-17 00:16:10.433+00,suspend,,0.0
abc0001735,2020-11-18 09:52:30.202+00,active,,0.0
abc0001736,2020-11-18 12:41:29.266+00,suspend,,0.0
abc0001737,2020-11-18 13:13:19.939+00,suspend,,0.0
abc0001738,2020-11-18 20:40:23.304+00,suspend,,0.0
abc0001739,2020-11-19 02:33:55.432+00,suspend,,0.0
abc0001740,2020-11-19 03:24:35.094+00,suspend,,0.0
abc0001741,2020-11-19 09:48:14.072+00,suspend,,0.0
abc0001742,2020-11-19 09:49:21.252+00,suspend,,0.0
abc0001743,2020-11-19 13:57:17.156+00,active,,0.0
abc0001744,2020-11-19 14:21:36.277+00,suspend,,0.0
abc0001745,2020-11-20 00:31:58.735+00,suspend,,0.0
abc0001746,2020-11-20 04:49:26.582+00,active,,9.0
abc0001747,2020-11-20 20:50:09.946+00,suspend,,0.0
abc0001748,2020-11-21 11:40:30.339+00,suspend,,0.0
abc0001749,2020-11-22 02:29:47.312+00,suspend,,0.0
abc0001750,2020-11-22 16:22:07.809+00,suspend,,0.0
abc0001751,2020-11-22 16:23:03.906+00,suspend,,0.0
abc0001752,2020-11-22 21:15:17.465+00,suspend,,0.0
abc0001753,2020-11-23 03:30:03.618+00,suspend,,0.0
abc0001754,2020-11-23 03:30:47.9+00,suspend,,0.0
abc0001755,2020-11-23 09:51:58.827+00,suspend,,0.0
abc0001756,2020-11-23 15:58:47.602+00,suspend,,0.0
abc0001757,2020-11-23 18:47:34.401+00,suspend,,0.0
abc0001758,2020-11-23 18:48:21.305+00,suspend,,0.0
abc0001759,2020-11-24 04:05:14.277+00,suspend,,0.0
abc0001760,2020-11-24 13:44:01.03+00,suspend,,0.0
abc0001761,2020-11-24 15:05:25.353+00,suspend,,0.0
abc0001762,2020-11-24 22:26:05.626+00,suspend,,0.0
abc0001763,2020-11-25 05:46:03.476+00,suspend,,0.0
abc0001764,2020-11-25 21:33:42.284+00,suspend,,0.0
abc0001765,2020-11-26 03:40:08.999+00,active,HK,0.0
abc0001766,2020-11-26 04:17:37.346+00,suspend,,0.0
abc0001767,2020-11-26 08:21:13.507+00,suspend,,0.0
abc0001768,2020-11-26 13:25:29.164+00,suspend,,0.0
abc0001769,2020-11-27 05:17:25.63+00,suspend,,0.0
abc0001770,2020-11-27 09:58:38.985+00,suspend,,0.0
abc0001771,2020-11-27 13:52:39.712+00,suspend,,0.0
abc0001772,2020-11-27 15:08:55.573+00,suspend,,0.0
abc0001773,2020-11-27 22:43:43.128+00,suspend,,0.0
abc0001774,2020-11-28 13:10:39.979+00,suspend,,0.0
abc0001775,2020-11-28 18:16:16.396+00,suspend,,0.0
abc0001776,2020-11-28 18:25:50.416+00,suspend,,0.0
abc0001777,2020-11-28 18:54:09.707+00,suspend,,0.0
abc0001778,2020-11-28 19:37:50.239+00,suspend,,0.0
abc0001779,2020-11-28 19:48:44.015+00,suspend,,0.0
abc0001780,2020-11-28 19:57:21.196+00,suspend,,0.0
abc0001781,2020-11-28 22:46:55.889+00,suspend,,0.0
abc0001782,2020-11-29 17:55:52.808+00,suspend,,0.0
abc0001783,2020-11-29 19:26:14.558+00,suspend,,0.0
abc0001784,2020-11-30 08:44:37.206+00,suspend,,0.0
abc0001785,2020-11-30 09:11:54.257+00,suspend,,0.0
abc0001786,2020-11-30 16:15:46.298+00,suspend,,0.0
abc0001787,2020-11-30 19:37:06.777+00,suspend,,0.0
abc0001788,2020-12-01 07:23:17.562+00,suspend,,0.0
abc0001789,2020-12-01 09:58:37.855+00,suspend,,0.0
abc0001790,2020-12-01 12:59:16.261+00,suspend,,0.0
abc0001791,2020-12-02 02:17:06.557+00,suspend,US,0.0
abc0001792,2020-12-02 02:18:18.647+00,suspend,ES,0.0
abc0001793,2020-12-02 02:19:53.33+00,suspend,US,0.0
abc0001794,2020-12-02 02:36:07.588+00,suspend,,0.0
abc0001795,2020-12-02 03:23:07.755+00,suspend,,0.0
abc0001796,2020-12-02 03:43:46.537+00,suspend,PH,0.0
abc0001797,2020-12-02 07:51:00.701+00,suspend,,0.0
abc0001798,2020-12-02 11:04:56.18+00,suspend,,0.0
abc0001799,2020-12-02 11:55:51.574+00,suspend,,0.0
abc0001800,2020-12-02 18:04:12.423+00,suspend,,0.0
abc0001801,2020-12-02 18:40:30.703+00,suspend,,0.0
abc0001802,2020-12-03 16:47:36.289+00,suspend,,0.0
abc0001803,2020-12-03 18:04:15.242+00,suspend,,0.0
abc0001804,2020-12-03 18:46:03.25+00,suspend,,0.0
abc0001805,2020-12-04 15:55:07.252+00,active,SG,9.0
abc0001806,2020-12-04 19:07:28.865+00,suspend,,0.0
abc0001807,2020-12-05 12:25:50.877+00,suspend,,0.0
abc0001808,2020-12-06 12:34:49.941+00,suspend,,0.0
abc0001809,2020-12-06 21:57:17.782+00,suspend,,0.0
abc0001810,2020-12-07 03:02:05.113+00,suspend,,0.0
abc0001811,2020-12-07 03:17:04.138+00,suspend,AU,0.0
abc0001812,2020-12-07 06:33:16.585+00,suspend,,0.0
abc0001813,2020-12-07 08:26:23.464+00,active,,0.0
abc0001814,2020-12-07 09:19:46.096+00,suspend,,0.0
abc0001815,2020-12-07 10:17:00.81+00,suspend,,0.0
abc0001816,2020-12-07 10:25:35.1+00,suspend,,0.0
abc0001817,2020-12-07 10:44:46.434+00,suspend,,0.0
abc0001819,2020-12-07 10:47:51.083+00,suspend,,0.0
abc0001820,2020-12-07 10:58:15.317+00,suspend,,0.0
abc0001821,2020-12-07 12:50:49.157+00,suspend,,0.0
abc0001822,2020-12-07 13:24:38.917+00,suspend,,0.0
abc0001823,2020-12-07 13:33:43.751+00,suspend,,0.0
abc0001824,2020-12-07 13:52:16.076+00,suspend,,0.0
abc0001825,2020-12-07 14:30:40.875+00,suspend,,0.0
abc0001826,2020-12-07 14:37:45.169+00,suspend,,0.0
abc0001829,2020-12-07 15:03:28.464+00,suspend,,0.0
abc0001830,2020-12-07 15:09:52.941+00,suspend,,0.0
abc0001831,2020-12-07 15:19:16.934+00,suspend,,0.0
abc0001832,2020-12-07 15:42:50.271+00,suspend,,0.0
abc0001833,2020-12-07 16:05:49.478+00,suspend,,0.0
abc0001834,2020-12-07 16:09:39.883+00,suspend,,0.0
abc0001835,2020-12-07 16:22:39.768+00,suspend,,0.0
abc0001836,2020-12-07 16:33:35.847+00,suspend,,0.0
abc0001837,2020-12-07 16:44:53.402+00,suspend,,0.0
abc0001838,2020-12-07 16:48:39.488+00,suspend,,0.0
abc0001842,2020-12-07 17:13:24.823+00,suspend,,0.0
abc0001843,2020-12-07 17:19:24.373+00,suspend,,0.0
abc0001844,2020-12-07 17:21:32.74+00,suspend,,0.0
abc0001847,2020-12-07 18:30:14.796+00,suspend,,0.0
abc0001848,2020-12-07 20:27:58.677+00,suspend,,0.0
abc0001849,2020-12-07 20:56:32.915+00,suspend,,0.0
abc0001850,2020-12-07 21:17:44.444+00,suspend,,0.0
abc0001851,2020-12-07 21:30:23.487+00,suspend,,0.0
abc0001852,2020-12-07 23:39:27.411+00,suspend,,0.0
abc0001853,2020-12-08 00:21:44.332+00,suspend,,0.0
abc0001854,2020-12-08 01:20:32.702+00,suspend,,0.0
abc0001855,2020-12-08 03:00:01.005+00,suspend,,0.0
abc0001856,2020-12-08 03:40:34.48+00,suspend,,0.0
abc0001857,2020-12-08 03:43:57.958+00,suspend,,0.0
abc0001858,2020-12-08 03:48:40.401+00,active,HK,0.0
abc0001859,2020-12-08 04:18:51.99+00,suspend,,0.0
abc0001860,2020-12-08 05:11:07.139+00,suspend,,0.0
abc0001861,2020-12-08 05:24:19.667+00,suspend,,0.0
abc0001862,2020-12-08 05:43:46.061+00,suspend,,0.0
abc0001863,2020-12-08 05:44:30.692+00,suspend,,0.0
abc0001864,2020-12-08 05:58:11.794+00,suspend,,0.0
abc0001865,2020-12-08 06:53:30.987+00,suspend,,0.0
abc0001867,2020-12-08 08:17:04.528+00,suspend,GB,0.0
abc0001868,2020-12-08 08:28:51.21+00,suspend,,0.0
abc0001869,2020-12-08 10:08:53.039+00,suspend,,0.0
abc0001871,2020-12-08 11:31:43.052+00,suspend,,0.0
abc0001872,2020-12-08 12:04:33.455+00,suspend,,0.0
abc0001873,2020-12-08 12:13:40.493+00,suspend,,0.0
abc0001874,2020-12-08 12:26:43.408+00,suspend,,0.0
abc0001875,2020-12-08 14:09:33.243+00,suspend,,0.0
abc0001877,2020-12-08 14:23:41.021+00,suspend,,0.0
abc0001878,2020-12-08 14:44:12.774+00,suspend,,0.0
abc0001879,2020-12-08 14:54:44.175+00,suspend,,0.0
abc0001880,2020-12-08 15:58:29.318+00,suspend,,0.0
abc0001881,2020-12-08 16:31:08.564+00,suspend,,0.0
abc0001884,2020-12-08 17:27:29.025+00,suspend,,0.0
abc0001885,2020-12-08 17:56:10.439+00,suspend,,0.0
abc0001887,2020-12-08 23:12:19.051+00,suspend,,0.0
abc0001888,2020-12-09 02:20:42.405+00,suspend,,0.0
abc0001889,2020-12-09 02:37:18.363+00,suspend,,0.0
abc0001890,2020-12-09 03:41:42.184+00,suspend,,0.0
abc0001891,2020-12-09 04:17:20.65+00,suspend,,0.0
abc0001892,2020-12-09 05:05:00.43+00,suspend,,0.0
abc0001893,2020-12-09 05:18:12.485+00,suspend,,0.0
abc0001894,2020-12-09 05:45:36.329+00,suspend,,0.0
abc0001895,2020-12-09 08:47:01.237+00,suspend,,0.0
abc0001896,2020-12-09 09:27:42.078+00,suspend,,0.0
abc0001897,2020-12-09 11:42:14.736+00,suspend,,0.0
abc0001898,2020-12-09 12:18:24.2+00,suspend,,0.0
abc0001900,2020-12-09 16:45:38.349+00,suspend,,0.0
abc0001901,2020-12-09 17:26:38.457+00,suspend,,0.0
abc0001902,2020-12-09 23:16:24.632+00,suspend,,0.0
abc0001903,2020-12-09 23:24:16.926+00,suspend,,0.0
abc0001904,2020-12-09 23:30:04.152+00,suspend,,0.0
abc0001905,2020-12-10 01:59:41.592+00,suspend,,0.0
abc0001906,2020-12-10 02:31:12.422+00,suspend,,0.0
abc0001907,2020-12-10 04:32:42.181+00,suspend,,0.0
abc0001908,2020-12-10 08:48:03.3+00,suspend,,0.0
abc0001909,2020-12-10 13:09:04.703+00,suspend,,0.0
abc0001910,2020-12-10 13:47:08.104+00,suspend,,0.0
abc0001911,2020-12-10 14:26:25.664+00,suspend,,0.0
abc0001912,2020-12-10 15:15:51.021+00,suspend,,0.0
abc0001913,2020-12-10 15:43:17.259+00,suspend,,0.0
abc0001914,2020-12-10 16:51:09.313+00,suspend,,0.0
abc0001915,2020-12-10 17:15:52.849+00,suspend,,0.0
abc0001916,2020-12-10 17:48:45.865+00,suspend,,0.0
abc0001917,2020-12-10 18:52:16.932+00,suspend,,0.0
abc0001918,2020-12-10 20:58:19.509+00,suspend,,0.0
abc0001919,2020-12-10 22:05:00.963+00,suspend,,0.0
abc0001920,2020-12-10 22:38:18.359+00,suspend,,0.0
abc0001921,2020-12-10 22:49:02.312+00,suspend,,0.0
abc0001922,2020-12-11 00:42:40.942+00,suspend,,0.0
abc0001923,2020-12-11 01:57:38.078+00,active,,0.0
abc0001924,2020-12-11 03:26:24.561+00,suspend,,0.0
abc0001925,2020-12-11 05:02:55.123+00,suspend,,0.0
abc0001926,2020-12-11 06:04:40.653+00,suspend,,0.0
abc0001927,2020-12-11 06:05:34.117+00,suspend,,0.0
abc0001928,2020-12-11 06:56:32.113+00,suspend,,8.0
abc0001929,2020-12-11 07:24:41.496+00,suspend,,0.0
abc0001930,2020-12-11 08:37:32.414+00,suspend,,0.0
abc0001931,2020-12-11 09:04:30.952+00,suspend,,0.0
abc0001932,2020-12-11 10:49:49.034+00,suspend,,0.0
abc0001933,2020-12-11 11:02:08.52+00,suspend,,0.0
abc0001934,2020-12-11 11:11:29.316+00,suspend,,0.0
abc0001935,2020-12-11 13:24:40.602+00,suspend,,0.0
abc0001936,2020-12-11 13:45:59.58+00,suspend,,0.0
abc0001938,2020-12-11 14:40:25.143+00,suspend,,0.0
abc0001939,2020-12-11 17:56:40.959+00,suspend,,0.0
abc0001940,2020-12-11 18:28:14.131+00,suspend,,0.0
abc0001941,2020-12-11 18:36:26.387+00,suspend,,0.0
abc0001942,2020-12-11 21:28:37.694+00,suspend,,0.0
abc0001943,2020-12-11 21:55:22.848+00,suspend,,0.0
abc0001944,2020-12-11 22:34:22.789+00,suspend,,0.0
abc0001945,2020-12-12 01:17:14.804+00,suspend,,0.0
abc0001948,2020-12-12 11:18:58.396+00,suspend,,0.0
abc0001949,2020-12-12 12:19:25.235+00,suspend,,0.0
abc0001950,2020-12-12 12:59:04.317+00,suspend,,0.0
abc0001951,2020-12-12 13:16:36.483+00,suspend,,0.0
abc0001952,2020-12-12 15:57:39.917+00,suspend,,0.0
abc0001953,2020-12-12 16:23:55.429+00,suspend,,0.0
abc0001954,2020-12-12 17:59:36.884+00,suspend,,0.0
abc0001955,2020-12-12 18:15:33.7+00,suspend,,0.0
abc0001956,2020-12-12 20:08:07.245+00,suspend,,0.0
abc0001957,2020-12-12 20:46:50.848+00,suspend,,0.0
abc0001958,2020-12-12 21:25:19.769+00,suspend,,0.0
abc0001959,2020-12-12 21:29:26.442+00,suspend,,0.0
abc0001960,2020-12-12 22:19:51.46+00,suspend,,0.0
abc0001961,2020-12-12 23:37:22.957+00,suspend,,0.0
abc0001962,2020-12-13 02:19:51.864+00,suspend,,0.0
abc0001963,2020-12-13 04:29:52.197+00,suspend,,0.0
abc0001964,2020-12-13 05:26:27.902+00,suspend,,0.0
abc0001965,2020-12-13 05:38:14.542+00,suspend,,0.0
abc0001966,2020-12-13 06:29:15.404+00,suspend,,0.0
abc0001967,2020-12-13 06:39:29.398+00,suspend,,0.0
abc0001968,2020-12-13 07:32:31.296+00,active,,0.0
abc0001969,2020-12-13 08:00:31.296+00,suspend,,0.0
abc0001970,2020-12-13 11:40:07.591+00,suspend,,0.0
abc0001971,2020-12-13 12:18:44.456+00,suspend,,0.0
abc0001972,2020-12-13 12:30:56.56+00,suspend,,0.0
abc0001973,2020-12-13 14:50:06.615+00,suspend,,0.0
abc0001974,2020-12-13 16:10:36.858+00,suspend,,0.0
abc0001975,2020-12-13 16:55:01.831+00,suspend,JP,0.0
abc0001976,2020-12-13 16:56:15.252+00,suspend,,0.0
abc0001977,2020-12-13 16:56:59.041+00,suspend,,0.0
abc0001978,2020-12-13 20:27:54.474+00,suspend,,0.0
abc0001979,2020-12-13 20:55:40.287+00,suspend,,0.0
abc0001980,2020-12-13 21:33:30.352+00,suspend,,0.0
abc0001981,2020-12-13 22:22:21.863+00,suspend,,0.0
abc0001983,2020-12-13 22:25:49.882+00,suspend,,0.0
abc0001985,2020-12-13 22:52:40.56+00,suspend,,0.0
abc0001986,2020-12-13 22:53:15.12+00,suspend,,0.0
abc0001987,2020-12-13 23:32:18.314+00,suspend,,0.0
