merchant_id,account_age_days,balance,days_since_last_tx,dropped_out
abc0001815,1558,0.0,1260,1
abc0001816,1558,135.29,1260,1
abc0001816,1558,0.0,1260,1
abc0001817,1558,0.0,1260,1
abc0001817,1558,0.0,1260,1
abc0001819,1558,2962.85,1260,1
abc0001819,1558,0.0,1260,1
abc0001820,1558,0.0,1260,1
abc0001821,1558,125766.13,1260,1
abc0001821,1558,0.0,1260,1
abc0001822,1558,49012.41,1260,1
abc0001822,1558,0.0,1260,1
abc0001823,1558,121.37,1260,1
abc0001823,1558,0.0,1260,1
abc0001824,1558,2487.04,1123,1
abc0001824,1558,0.0,1260,1
abc0001825,1558,0.0,1260,1
abc0001826,1558,708.95,1221,1
abc0001826,1558,0.0,1260,1
abc0001829,1558,0.0,1260,1
abc0001830,1558,0.0,1260,1
abc0001830,1558,0.0,1260,1
abc0001831,1558,0.0,1260,1
abc0001832,1558,0.0,1260,1
abc0001833,1558,0.0,1260,1
abc0001833,1558,0.0,1260,1
abc0001834,1558,0.0,1260,1
abc0001834,1558,0.0,1260,1
abc0001835,1558,0.0,1260,1
abc0001836,1558,780.07,1260,1
abc0001836,1558,0.0,1260,1
abc0001837,1558,0.0,1260,1
abc0001837,1558,0.0,1260,1
abc0001838,1558,0.0,1260,1
abc0001842,1558,0.0,1260,1
abc0001843,1558,80437.29,870,1
abc0001843,1558,0.0,1260,1
abc0001844,1558,0.0,1260,1
abc0001847,1558,142.64,1260,1
abc0001847,1558,0.0,1260,1
abc0001848,1558,0.0,1260,1
abc0001848,1558,0.0,1260,1
abc0001849,1558,0.0,1260,1
abc0001850,1558,0.0,1260,1
abc0001850,1558,0.0,1260,1
abc0001851,1558,0.0,1260,1
abc0001851,1558,0.0,1260,1
abc0001852,1558,0.0,1260,1
abc0001853,1558,0.0,1260,1
abc0001853,1558,0.0,1260,1
abc0001854,1558,0.6,1260,1
abc0001854,1558,0.0,1260,1
abc0001855,1557,0.0,1260,1
abc0001856,1557,0.0,1260,1
abc0001856,1557,0.0,1260,1
abc0001857,1557,0.0,1260,1
abc0001857,1557,0.0,1260,1
abc0001858,1557,-4410.29,1180,0
abc0001859,1557,0.0,1260,1
abc0001860,1557,1314.56,1260,1
abc0001860,1557,0.0,1260,1
abc0001861,1557,9.0,1260,1
abc0001861,1557,0.0,1260,1
abc0001862,1557,0.0,1260,1
abc0001863,1557,0.0,1260,1
abc0001863,1557,0.0,1260,1
abc0001864,1557,0.0,1260,1
abc0001865,1557,30283.58,1095,1
abc0001865,1557,0.0,1260,1
abc0001867,1557,-1836.77,1093,1
abc0001868,1557,0.0,1260,1
abc0001869,1557,0.0,1260,1
abc0001871,1557,0.0,1260,1
abc0001871,1557,0.0,1260,1
abc0001872,1557,0.0,1260,1
abc0001873,1557,0.0,1260,1
abc0001874,1557,0.0,1260,1
abc0001875,1557,0.0,1260,1
abc0001877,1557,0.0,1260,1
abc0001878,1557,0.0,1260,1
abc0001879,1557,914.14,1115,1
abc0001879,1557,0.0,1260,1
abc0001880,1557,919.34,1151,1
abc0001880,1557,0.0,1260,1
abc0001881,1557,51.08,1142,1
abc0001881,1557,0.0,1260,1
abc0001884,1557,2938.47,1260,1
abc0001884,1557,0.0,1260,1
abc0001885,1557,0.0,1260,1
abc0001885,1557,0.0,1260,1
abc0001887,1557,0.0,1260,1
abc0001888,1556,7669.58,1260,1
abc0001888,1556,0.0,1260,1
abc0001889,1556,0.0,1260,1
abc0001890,1556,6719.36,1260,1
abc0001890,1556,0.0,1260,1
abc0001891,1556,458.62,1260,1
abc0001891,1556,0.0,1260,1
abc0001892,1556,481.95,1260,1
abc0001892,1556,0.0,1260,1
abc0001893,1556,0.0,1260,1
abc0001893,1556,0.0,1260,1
abc0001894,1556,1009.1,715,1
abc0001894,1556,0.0,1260,1
abc0001895,1556,0.0,1260,1
abc0001896,1556,0.0,1260,1
abc0001897,1556,620951.81,715,1
abc0001897,1556,0.0,1260,1
abc0001898,1556,100.1,1260,1
abc0001898,1556,0.0,1260,1
abc0001900,1556,0.0,1260,1
abc0001901,1556,0.0,1260,1
abc0001901,1556,0.0,1260,1
abc0001902,1556,8605.31,1260,1
abc0001902,1556,0.0,1260,1
abc0001903,1556,0.0,1260,1
abc0001904,1556,0.0,1260,1
abc0001904,1556,0.0,1260,1
abc0001905,1555,250.6,1260,1
abc0001905,1555,0.0,1260,1
abc0001906,1555,0.0,1260,1
abc0001906,1555,0.0,1260,1
abc0001907,1555,0.0,1260,1
abc0001907,1555,0.0,1260,1
abc0001908,1555,0.0,1260,1
abc0001909,1555,282.14,1260,1
abc0001909,1555,0.0,1260,1
abc0001910,1555,593.12,1260,1
abc0001910,1555,0.0,1260,1
abc0001911,1555,0.0,1260,1
abc0001912,1555,40959.91,715,1
abc0001912,1555,0.0,1260,1
abc0001913,1555,0.0,1260,1
abc0001914,1555,0.0,1260,1
abc0001915,1555,18986.31,1260,1
abc0001915,1555,0.0,1260,1
abc0001916,1555,0.0,1260,1
abc0001917,1555,0.0,1260,1
abc0001918,1555,0.0,1260,1
abc0001919,1555,70833.63,1005,1
abc0001919,1555,0.0,1260,1
abc0001920,1555,0.0,1260,1
abc0001921,1555,0.0,1260,1
abc0001921,1555,0.0,1260,1
abc0001922,1555,0.0,1260,1
abc0001923,1555,0.0,1260,0
abc0001924,1554,0.0,1260,1
abc0001925,1554,0.0,1260,1
abc0001926,1554,0.0,1260,1
abc0001927,1554,0.0,1260,1
abc0001928,1554,-2.26,1260,1
abc0001929,1554,0.0,1260,1
abc0001930,1554,0.0,1260,1
abc0001931,1554,0.0,1260,1
abc0001932,1554,0.0,1260,1
abc0001932,1554,0.0,1260,1
abc0001933,1554,0.0,1260,1
abc0001934,1554,0.0,1260,1
abc0001934,1554,0.0,1260,1
abc0001935,1554,0.0,1260,1
abc0001936,1554,0.0,1260,1
abc0001936,1554,0.0,1260,1
abc0001938,1554,125.0,1260,1
abc0001938,1554,0.0,1260,1
abc0001939,1554,38035.83,715,1
abc0001939,1554,0.0,1260,1
abc0001940,1554,0.0,1260,1
abc0001940,1554,0.0,1260,1
abc0001941,1554,0.0,1260,1
abc0001942,1554,38388.14,1260,1
abc0001942,1554,0.0,1260,1
abc0001943,1554,282.23,1260,1
abc0001943,1554,0.0,1260,1
abc0001944,1554,0.0,1260,1
abc0001945,1554,150.0,1260,1
abc0001948,1553,5.45,1260,1
abc0001948,1553,0.0,1260,1
abc0001949,1553,0.0,1260,1
abc0001949,1553,0.0,1260,1
abc0001950,1553,0.0,1260,1
abc0001950,1553,0.0,1260,1
abc0001951,1553,0.0,1260,1
abc0001952,1553,0.0,1260,1
abc0001952,1553,0.0,1260,1
abc0001953,1553,0.0,1260,1
abc0001953,1553,0.0,1260,1
abc0001954,1553,0.0,1260,1
abc0001954,1553,0.0,1260,1
abc0001955,1553,0.0,1260,1
abc0001956,1553,0.0,1260,1
abc0001956,1553,0.0,1260,1
abc0001957,1553,0.0,1260,1
abc0001958,1553,24.07,1260,1
abc0001959,1553,0.0,1260,1
abc0001960,1553,382.02,1260,1
abc0001960,1553,0.0,1260,1
abc0001961,1553,0.0,1260,1
abc0001961,1553,0.0,1260,1
abc0001962,1552,0.0,1260,1
abc0001963,1552,0.0,1260,1
abc0001963,1552,0.0,1260,1
abc0001964,1552,0.0,1260,1
abc0001965,1552,9.48,1260,1
abc0001965,1552,0.0,1260,1
abc0001966,1552,0.0,1260,1
abc0001967,1552,0.0,1260,1
abc0001967,1552,0.0,1260,1
abc0001968,1552,2130.4439999999995,734,0
abc0001969,1552,0.0,1260,1
abc0001970,1552,0.0,1260,1
abc0001970,1552,0.0,1260,1
abc0001971,1552,176.37,1260,1
abc0001971,1552,0.0,1260,1
abc0001972,1552,0.0,1260,1
abc0001973,1552,0.0,1260,1
abc0001974,1552,0.0,1260,1
abc0001975,1552,12940.9,1151,1
abc0001975,1552,55.07,1186,1
abc0001976,1552,0.0,1260,1
abc0001977,1552,0.0,1260,1
abc0001978,1552,0.0,1260,1
abc0001979,1552,0.0,1260,1
abc0001980,1552,0.0,1260,1
abc0001980,1552,0.0,1260,1
abc0001981,1552,0.0,1260,1
abc0001981,1552,0.0,1260,1
abc0001983,1552,0.0,1260,1
abc0001983,1552,0.0,1260,1
abc0001985,1552,0.0,1260,1
abc0001986,1552,0.0,1260,1
abc0001986,1552,0.0,1260,1
abc0001987,1552,3796.89,1014,1
abc0001987,1552,0.0,1260,1
abc0001988,1552,-297.23,1093,1
abc0001989,1552,28654.98,1117,1
abc0001989,1552,0.0,1260,1
abc0001990,1551,0.0,1260,1
abc0001991,1551,0.0,1260,1
abc0001991,1551,0.0,1260,1
abc0001992,1551,0.0,1260,1
abc0001992,1551,0.0,1260,1
abc0001993,1551,0.0,1260,1
abc0001994,1551,0.0,1260,1
abc0001995,1551,0.0,1260,1
abc0001996,1551,0.0,1260,1
abc0001997,1551,0.0,1260,1
abc0001998,1551,0.0,1260,1
abc0001999,1551,42.0,1260,1
abc0002000,1551,59.69,1260,1
abc0002000,1551,0.0,1260,1
abc0002001,1551,0.0,1260,1
abc0002002,1551,0.0,1260,1
abc0002003,1551,0.0,1260,1
abc0002004,1551,0.0,1260,1
abc0002004,1551,0.0,1260,1
abc0002005,1551,0.0,1260,1
abc0002006,1551,0.0,1260,1
abc0002006,1551,0.0,1260,1
abc0002008,1551,0.0,1260,1
abc0002010,1551,65503.9,715,1
abc0002010,1551,0.0,1260,1
abc0002011,1551,0.0,1260,1
abc0002012,1551,8689137.19,715,1
abc0002012,1551,0.0,1260,1
abc0002014,1551,0.0,1550,0
abc0002014,1551,0.0,1260,0
abc0002019,1550,52.24,1142,1
abc0002020,1550,1296.79,1550,1
abc0002022,1550,0.0,1346,1
abc0002024,1550,0.0,1550,1
abc0002025,1550,28822.21,1550,1
abc0002027,1550,-210.0,1523,1
abc0002027,1550,12229.56,894,1
abc0002028,1550,0.0,1346,1
abc0002029,1550,9121.97,1059,1
abc0002031,1550,0.0,1346,1
abc0002032,1550,359.99,1527,1
abc0002032,1550,0.0,1346,1
abc0002035,1550,3398.16,1443,1
abc0002037,1550,0.0,1346,1
abc0002040,1549,0.0,1549,1
abc0002040,1549,0.0,1346,1
abc0002041,1549,0.0,1346,1
abc0002043,1549,0.0,720,0
abc0002046,1549,0.0,1346,1
abc0002047,1549,327.0,1475,1
abc0002049,1549,39678.5,1394,1
abc0002055,1549,1.0,1549,1
abc0002058,1549,0.0,1346,1
abc0002059,1549,0.0,1346,1
abc0002061,1549,0.0,1346,1
abc0002062,1549,0.0,1549,1
abc0002065,1548,49.18,1498,1
abc0002067,1548,0.0,1403,0
abc0002070,1548,0.0,1548,1
abc0002071,1548,6.78,1498,1
abc0002072,1548,24121.56,1548,1
abc0002073,1548,0.0,1346,1
abc0002074,1548,-1375.3492,751,1
abc0002075,1548,-111.63,1186,1
abc0002076,1548,1194.22,1194,1
abc0002082,1548,0.0,1346,1
abc0002083,1548,0.0,1346,1
abc0002084,1548,0.0,1346,1
abc0002085,1548,0.0,1346,1
abc0002086,1548,531.75,1543,1
abc0002089,1548,0.0,1346,1
abc0002090,1548,10.92,1519,1
abc0002092,1548,102.1,1144,1
abc0002094,1548,1.0,1548,1
abc0002098,1548,16911.95,1198,1
abc0002098,1548,0.0,1346,1
abc0002099,1548,0.0,1346,1
abc0002100,1547,0.0,1346,1
abc0002101,1547,0.0,1346,1
abc0002102,1547,0.0,1346,1
abc0002103,1547,6098.05,1467,1
abc0002104,1547,0.0,1346,1
abc0002107,1547,0.0,1346,1
abc0002108,1547,0.53,1547,1
abc0002112,1547,0.0,1346,1
abc0002113,1547,0.0,1346,1
abc0002120,1547,0.0,1346,1
abc0002124,1547,59.0,1498,1
abc0002126,1547,-1.7999999999999998,1498,1
abc0002127,1546,3.0,1546,1
abc0002129,1546,0.0,1346,1
abc0002130,1546,0.0,1346,1
abc0002132,1546,2922.89,1228,1
abc0002134,1546,83520.83,1014,1
abc0002134,1546,0.0,1144,1
abc0002137,1546,0.0,1546,1
abc0002138,1546,17.47,1546,1
abc0002143,1545,0.0,1545,1
abc0002143,1545,41896.53,1026,1
abc0002144,1545,0.0,1346,1
abc0002145,1545,64.03,1496,1
abc0002147,1545,0.0,1346,1
abc0002148,1545,33.12,1491,1
abc0002153,1545,0.0,1346,1
abc0002155,1545,0.0,1346,1
abc0002159,1545,0.0,1346,1
abc0002160,1545,0.0,1346,1
abc0002164,1544,-10581.31,1400,0
abc0002166,1544,-10356.48,1400,0
abc0002168,1544,-466881.45,715,0
abc0002171,1544,-10891.83,1403,0
abc0002172,1544,4.0,1544,1
abc0002174,1544,0.0,1512,1
abc0002176,1544,-5216.15,1498,0
abc0002177,1544,-70.83,1403,0
abc0002178,1544,-1587.38,1145,0
abc0002181,1544,0.0,1544,1
abc0002183,1544,0.0,1346,1
abc0002184,1544,0.0,1544,1
abc0002185,1544,0.0,1544,1
abc0002186,1544,0.0,1346,1
abc0002189,1543,0.0,1346,1
abc0002190,1543,1128.07,1087,1
abc0002192,1543,0.0,1346,1
abc0002194,1543,0.0,1346,1
abc0002197,1543,2845.0,1425,1
abc0002198,1543,0.0,1346,1
abc0002199,1543,0.0,1543,1
abc0002202,1543,7.3,1543,1
abc0002205,1543,0.0,1346,1
abc0002211,1543,0.0,1346,1
abc0002213,1543,0.0,1346,1
abc0002214,1543,0.0,1346,1
abc0002215,1543,11115.05,1223,1
abc0002216,1542,0.56,1542,1
abc0002217,1542,0.0,1346,1
abc0002218,1542,0.0,1346,1
abc0002222,1542,-15929.95,1400,0
abc0002225,1542,0.0,1346,1
abc0002228,1542,-69.99,1498,0
abc0002230,1542,-6562.7,1498,0
abc0002233,1542,140.0,1528,1
abc0002237,1542,51.38,1542,1
abc0002239,1542,0.0,1346,1
abc0002242,1542,89.99,1498,1
abc0002242,1542,430.95,1427,1
abc0002243,1542,1926.5,1542,1
abc0002244,1542,-1078.52,1460,1
abc0002246,1541,30772.06,1172,1
abc0002246,1541,0.0,1346,1
abc0002247,1541,0.0,1346,1
abc0002248,1541,0.0,1346,1
abc0002250,1541,347.42,1541,1
abc0002254,1541,2911.8,1502,1
abc0002255,1541,1172.39,1541,1
abc0002258,1541,0.0,994,1
abc0002260,1541,5756.78,1411,1
abc0002261,1540,19.83,1540,1
abc0002263,1540,0.0,1346,1
abc0002264,1540,993.58,1066,1
abc0002265,1540,0.0,1346,1
abc0002266,1540,-165.02,1166,1
abc0002267,1540,0.0,1346,1
abc0002269,1540,3622.33,1401,1
abc0002275,1540,1314.99,1261,1
abc0002276,1540,0.0,1346,1
abc0002277,1540,0.0,1346,1
abc0002278,1540,0.0,1346,1
abc0002280,1539,0.0,1346,1
abc0002282,1539,0.0,1539,1
abc0002283,1539,2.95,1498,1
abc0002285,1539,2885.41,1032,1
abc0002293,1538,7039.99,1527,1
abc0002294,1538,0.0,1346,1
abc0002301,1538,25.24,1534,1
abc0002303,1538,8160.92,1026,1
abc0002304,1538,21.11,1536,1
abc0002305,1538,306.82,715,1
abc0002306,1538,0.0,1346,1
abc0002308,1538,0.0,1346,1
abc0002313,1538,1.23,1498,1
abc0002315,1538,8951.13,1124,1
abc0002316,1538,0.0,1346,1
abc0002317,1538,5219.84,1163,1
abc0002318,1538,0.0,1346,1
abc0002320,1537,0.0,1537,1
abc0002321,1537,0.0,1537,1
abc0002322,1537,0.0,1346,1
abc0002323,1537,0.0,1346,1
abc0002325,1537,0.0,1346,1
abc0002327,1537,0.0,1346,1
abc0002330,1537,0.0,1346,1
abc0002332,1537,0.0,1346,1
abc0002334,1537,0.0,1537,1
abc0002335,1537,0.0,1346,1
abc0002337,1537,6.0,1537,1
abc0002340,1537,0.0,1346,1
abc0002341,1537,0.0,1346,1
abc0002342,1537,0.0,1346,1
abc0002344,1537,0.0,1346,1
abc0002346,1537,0.0,1346,1
abc0002348,1536,-268.48,1346,1
abc0002349,1536,-12018.049999999996,715,0
abc0002351,1536,4177.77,1008,1
abc0002353,1536,1242.07,1487,1
abc0002354,1536,0.2,1536,1
abc0002357,1536,0.0,1346,1
abc0002358,1536,0.0,1346,1
abc0002359,1536,99.83,1346,1
abc0002360,1536,899.9,1207,1
abc0002362,1536,21.25,1446,1
abc0002362,1536,0.0,1346,1
abc0002364,1536,3867.29,1167,1
abc0002366,1536,0.0,1346,1
abc0002372,1536,33330.03,996,1
abc0002375,1536,0.0,1346,1
abc0002376,1536,0.0,1346,1
abc0002377,1536,0.0,1346,1
abc0002378,1536,0.0,1346,1
abc0002379,1535,0.0,1346,1
abc0002381,1535,0.0,1535,1
abc0002382,1535,0.0,1346,1
abc0002383,1535,0.0,1346,1
abc0002384,1535,0.0,1346,1
abc0002395,1535,0.0,1346,1
abc0002400,1535,0.0,1346,1
abc0002401,1534,1346.36,1123,1
abc0002401,1534,0.0,814,1
abc0002402,1534,-110.58,1353,1
abc0002404,1534,0.0,1346,1
abc0002405,1534,3162.85,1304,1
abc0002409,1534,0.0,1346,1
abc0002410,1534,48.55,1498,1
abc0002413,1534,0.0,1346,1
abc0002414,1533,0.0,1533,1
abc0002415,1533,0.0,1346,1
abc0002416,1533,103.86,1512,1
abc0002419,1533,0.0,1533,1
abc0002420,1533,576.07,1531,1
abc0002421,1533,0.0,1346,1
abc0002422,1533,0.0,1346,1
abc0002424,1533,3278703.2104,826,1
abc0002424,1533,0.0,1100,1
abc0002427,1532,830.1351,837,1
abc0002429,1532,0.0,1346,1
abc0002435,1532,3064.83,1365,1
abc0002436,1532,0.0,1346,1
abc0002438,1532,0.0,1346,1
abc0002440,1531,0.0,1346,1
abc0002441,1531,0.0,1531,1
abc0002441,1531,0.0,1531,1
abc0002444,1531,0.0,1531,1
abc0002445,1531,0.0,1346,1
abc0002446,1531,0.0,1346,1
abc0002449,1531,0.0,1346,1
abc0002450,1531,0.0,1346,1
abc0002453,1531,0.0,1346,1
abc0002455,1531,1.0,1531,1
abc0002456,1531,0.0,1346,1
abc0002461,1530,0.0,1346,1
abc0002463,1530,4.0,1528,1
abc0002467,1530,0.0,1346,1
abc0002469,1530,0.0,1530,1
abc0002472,1530,0.0,1346,1
abc0002474,1529,0.0,1346,1
abc0002475,1529,0.0,1346,1
abc0002477,1529,0.0,1346,1
abc0002480,1529,31.6,1527,1
abc0002483,1529,-153.02999999999997,715,1
abc0002486,1529,312.14,1292,1
abc0002490,1528,0.0,1346,1
abc0002492,1528,0.0,1346,1
abc0002493,1528,0.0,1346,1
abc0002494,1528,-4865.32,1464,1
abc0002495,1528,-6765.94,996,1
abc0002496,1528,0.0,1346,1
abc0002497,1528,0.0,1346,1
abc0002499,1528,0.0,1346,1
abc0002500,1528,0.0,1346,1
abc0002501,1528,0.0,1346,1
abc0002503,1528,0.0,1346,1
abc0002504,1528,0.0,1346,1
abc0002505,1528,0.0,1238,1
abc0002508,1528,9910.48,1528,1
abc0002511,1528,0.0,1346,1
abc0002514,1527,0.0,1346,1
abc0002515,1527,-1307.5300000000002,931,1
abc0002516,1527,0.0,1346,1
abc0002517,1527,1764.38,1223,1
abc0002519,1527,996.72,1325,1
abc0002522,1527,0.0,1346,1
abc0002523,1527,0.0,1346,1
abc0002524,1527,394.87,995,1
abc0002531,1527,10023.29,715,1
abc0002532,1527,0.0,1346,1
abc0002533,1527,0.0,1346,1
abc0002534,1527,58.53,1494,1
abc0002535,1527,35.41,1514,1
abc0002536,1526,0.0,1346,1
abc0002539,1526,0.0,1346,1
abc0002540,1526,394.12,1222,1
abc0002542,1526,0.0,1346,1
abc0002544,1526,0.0,1346,1
abc0002545,1526,0.0,1346,1
abc0002549,1526,61.71,1277,1
abc0002551,1526,1269.05,1467,1
abc0002552,1526,0.0,1346,1
abc0002554,1526,8013.77,1526,1
abc0002557,1526,7.59,1526,1
abc0002565,1525,0.0,1346,1
abc0002566,1525,5585.04,1110,1
abc0002567,1525,0.0,1346,1
abc0002568,1525,0.0,1346,1
abc0002570,1525,0.0,1346,1
abc0002577,1525,0.0,1346,1
abc0002585,1525,0.0,1346,1
abc0002586,1525,0.0,1346,1
abc0002596,1524,0.0,1346,1
abc0002598,1524,0.0,1346,1
abc0002599,1524,0.0,1346,1
abc0002600,1524,0.0,1346,1
abc0002602,1524,0.0,1524,1
abc0002603,1524,68.46,1342,1
abc0002605,1524,1.0,1498,1
abc0002606,1524,0.0,1346,1
abc0002607,1524,3247.78,1461,1
abc0002612,1523,758.59,1346,1
abc0002613,1523,0.0,1346,1
abc0002614,1523,0.0,1346,1
abc0002615,1523,0.0,1346,1
abc0002616,1523,0.0,1346,1
abc0002616,1523,0.0,1346,1
abc0002618,1523,6.01,1500,1
abc0002620,1523,0.0,1346,1
abc0002623,1523,331.04,1463,1
abc0002624,1523,177.82,1178,1
abc0002626,1523,60.9,1498,1
abc0002627,1523,0.0,1346,1
abc0002629,1522,0.0,1346,1
abc0002630,1522,0.0,1346,1
abc0002631,1522,-372.63,682,1
abc0002632,1522,0.0,1346,1
abc0002632,1522,0.0,1346,1
abc0002634,1522,0.0,1346,1
abc0002635,1522,0.0,1346,1
abc0002637,1522,0.0,1346,1
abc0002638,1522,9.48,1522,1
abc0002643,1522,0.0,1346,1
abc0002645,1522,0.0,1346,1
abc0002646,1522,0.0,1346,1
abc0002647,1522,0.0,1522,1
abc0002648,1522,0.0,1346,1
abc0002649,1522,0.0,1346,1
abc0002653,1522,119.0,1496,1
abc0002654,1522,51.82,1463,1
abc0002655,1522,0.0,1346,1
abc0002657,1521,0.0,1346,1
abc0002657,1521,0.0,1346,1
abc0002659,1521,0.0,1521,1
abc0002667,1521,0.0,1346,1
abc0002670,1521,0.0,1346,1
abc0002675,1521,-12.39,1430,1
abc0002681,1521,0.0,1346,1
abc0002684,1521,0.0,1346,1
abc0002687,1521,0.0,1346,1
abc0002692,1520,0.0,1346,0
abc0002693,1520,105566.53,1368,1
abc0002697,1520,0.0,1346,1
abc0002698,1520,0.0,1346,1
abc0002700,1520,0.0,1346,1
abc0002702,1520,0.0,1346,1
abc0002703,1520,0.0,1346,1
abc0002704,1520,0.0,1346,1
abc0002704,1520,0.0,1346,1
abc0002705,1520,0.0,1346,1
abc0002707,1520,0.0,1346,1
abc0002716,1519,134.4,1493,1
abc0002721,1519,0.0,1346,1
abc0002722,1519,0.0,1346,1
abc0002724,1519,0.0,1346,1
abc0002727,1519,0.0,1346,1
abc0002728,1519,0.0,1346,1
abc0002729,1519,0.0,1346,1
abc0002730,1519,1089.65,1480,1
abc0002736,1518,50.08,1498,1
abc0002736,1518,0.0,1427,1
abc0002737,1518,0.0,1346,1
abc0002740,1518,0.0,1346,1
abc0002741,1518,0.0,1346,1
abc0002742,1518,4042.05,1457,1
abc0002743,1518,24543.0336,825,1
abc0002743,1518,193.0928,666,1
abc0002744,1518,0.0,1346,1
abc0002746,1518,0.0,1346,1
abc0002748,1518,0.0,1346,1
abc0002750,1518,0.0,1346,1
abc0002752,1518,0.0,1346,1
abc0002761,1517,0.0,1346,1
abc0002762,1517,0.0,1346,1
abc0002763,1517,0.0,1346,1
abc0002766,1517,0.0,1346,1
abc0002769,1516,47.6,1516,1
abc0002770,1516,2998.07,826,1
abc0002771,1516,0.0,1346,1
abc0002773,1516,75.97,1413,1
abc0002774,1516,0.0,1346,1
abc0002779,1516,0.0,1346,1
abc0002784,1515,20.0,1515,1
abc0002785,1515,0.0,1346,1
abc0002785,1515,0.0,1346,1
abc0002790,1515,-24807.35,1036,1
abc0002795,1515,0.0,1346,1
abc0002801,1515,0.0,1346,1
abc0002807,1515,0.0,1346,1
abc0002808,1515,0.0,1515,1
abc0002809,1515,0.0,1346,1
abc0002810,1515,0.0,1346,1
abc0002811,1515,0.0,1346,1
abc0002812,1515,0.0,1346,1
abc0002813,1515,7.09,1514,1
abc0002822,1514,-108080.8994,357,0
abc0002825,1514,50.0,1355,1
abc0002826,1514,0.0,1346,1
abc0002827,1514,0.0,1346,1
abc0002830,1514,0.0,1346,1
abc0002834,1514,0.0,1346,1
abc0002837,1514,208.0,1051,1
abc0002840,1514,0.0,1346,1
abc0002845,1513,0.0,1346,1
abc0002846,1513,15.04,1465,1
abc0002847,1513,2020.13,1402,1
abc0002848,1513,0.0,1346,1
abc0002849,1513,0.0,1346,1
abc0002852,1513,0.0,1346,1
abc0002854,1513,0.0,1346,1
abc0002858,1513,0.0,1346,1
abc0002859,1513,103.67,1433,1
abc0002860,1513,0.0,1346,1
abc0002862,1513,0.0,1346,1
abc0002865,1512,-250121.27,357,0
abc0002866,1512,0.0,1346,1
abc0002867,1512,0.0,1346,1
abc0002869,1512,-96.09300000000002,786,1
abc0002870,1512,0.0,1346,1
abc0002872,1512,0.0,1346,1
abc0002873,1512,61.69,1433,1
abc0002874,1512,0.0,1346,1
abc0002875,1512,0.0,1346,1
abc0002877,1512,22.0,1510,1
abc0002880,1512,0.0,1346,1
abc0002882,1512,0.0,1346,1
abc0002883,1512,50.0,1230,1
abc0002884,1512,0.0,1346,1
abc0002888,1511,2.0,1498,1
abc0002889,1511,0.0,1346,1
abc0002891,1511,0.0,1346,1
abc0002893,1511,0.0,1346,1
abc0002897,1511,0.0,1346,1
abc0002900,1511,86.5,1511,1
abc0002902,1510,1516.22,1169,1
abc0002905,1510,0.0,1346,1
abc0002906,1510,0.0,1346,1
abc0002909,1510,-3190.9782,365,0
abc0002911,1510,0.0,1346,1
abc0002916,1510,0.0,1346,1
abc0002918,1510,0.0,1346,1
abc0002919,1510,0.0,1346,1
abc0002920,1510,0.0,1346,1
abc0002922,1510,0.0,1346,1
abc0002926,1509,-818.64,1101,1
abc0002929,1509,486.3,1509,1
abc0002932,1509,0.0,1346,1
abc0002933,1509,0.0,1346,1
abc0002935,1509,7.06,1395,1
abc0002935,1509,0.0,1346,1
abc0002937,1509,100.0,1497,1
abc0002939,1509,7.72,1499,1
abc0002944,1509,1.52,1500,1
abc0002951,1508,71.63,1498,1
abc0002957,1508,0.0,1346,1
abc0002958,1508,0.0,1346,1
abc0002959,1508,0.0,1346,1
abc0002962,1508,159.99,1444,1
abc0002965,1508,0.0,1346,1
abc0002968,1507,490.0,1102,1
abc0002971,1507,0.0,1346,1
abc0002972,1507,0.0,1346,1
abc0002973,1507,500.09,1489,1
abc0002974,1507,0.0,1346,1
abc0002980,1507,0.0,1346,1
abc0002981,1507,0.0,1346,1
abc0002983,1507,0.0,1346,1
abc0002984,1507,0.0,1346,1
abc0002986,1507,0.0,1346,1
abc0002989,1507,59.71,1506,1
abc0002990,1507,-14057.398,468,0
abc0002991,1507,0.0,1346,1
abc0002992,1506,0.0,1346,1
abc0002996,1506,759.3757999999999,688,0
abc0002997,1506,350.26,1365,1
abc0002999,1506,0.0,1346,1
abc0003000,1506,0.0,1346,1
abc0003003,1506,0.0,1346,1
abc0003010,1506,170.0,1505,1
abc0003011,1506,0.0,1346,1
abc0003012,1505,0.0,1346,1
abc0003014,1505,-1764.2375000000002,393,0
abc0003015,1505,0.0,1346,1
abc0003017,1505,0.0,1346,1
abc0003018,1505,0.0,1346,1
abc0003020,1505,14754.4,979,1
abc0003020,1505,170.0,867,1
abc0003021,1505,0.0,1346,1
abc0003025,1505,0.0,1346,1
abc0003026,1505,-4.9,1498,1
abc0003027,1504,0.0,1346,1
abc0003028,1504,0.0,1346,1
abc0003030,1504,0.0,1346,1
abc0003031,1504,0.0,1346,1
abc0003033,1504,-156917.78389999998,715,0
abc0003040,1504,0.0,1504,1
abc0003040,1504,0.0,1504,1
abc0003042,1504,55.36,1498,1
abc0003043,1504,0.0,1346,1
abc0003044,1504,0.0,1346,1
abc0003045,1504,18518.49,1504,1
abc0003046,1504,0.0,1346,1
abc0003048,1503,0.49,1469,1
abc0003049,1503,0.0,1346,1
abc0003050,1503,0.0,1346,1
abc0003054,1503,35.6,1217,1
abc0003056,1503,0.0,1346,1
